space,id,title,author,discussion,start,end,end_iso,state
lido-snapshot.eth,0xbfc4ba2d1f76996f9a7271e40066388099b7477879259ec2a2de128820673f59,Engage ChainSecurity for Lido protocol audit,0x6f5c9B92DC47C89155930E708fBc305b55A5519A,https://research.lido.fi/t/engage-chainsecurity-for-lido-protocol-audit/2413,1655154959,1655474400,2022-06-17T14:00:00+00:00,closed
lido-snapshot.eth,0x1ebfab7522c427e2a2a188340cf5f995982e277e892d7b50be07bc8ab9d1b37f,Vote on 'Two-phase voting' proposal for Lido DAO,0xAeA283989e4960070913e3d87c5419c545fF56C7,https://research.lido.fi/t/proposal-last-minute-vote-mitigation/2162,1654599600,1655118000,2022-06-13T11:00:00+00:00,closed
lido-snapshot.eth,0x4cba967e58a2261524dd698aad1d0edefc537c8d53f1a543702d2860ffa756ed,Increase ‘Proposal Threshold’ within Lido’s Snapshot Space,0xE6156d93fbA1F2387fCe5f50f1BB45eF51ed5f2b,https://research.lido.fi/t/increase-proposal-threshold-within-lidos-snapshot-space/2158,1654130979,1654790400,2022-06-09T16:00:00+00:00,closed
lido-snapshot.eth,0xf4beabac4561b2a927949868099c8843a2eed0df85b8ee0afd5c7b04611ca540,Should the Lido DAO add the 8 shortlisted Ethereum operators to its Lido on Ethereum operator set?,0x783EA934d543CD1ccfd920639A7539a0BD3895e2,https://research.lido.fi/t/announcement-onboarding-for-ethereum-wave-4/2024,1653814800,1654419600,2022-06-05T09:00:00+00:00,closed
lido-snapshot.eth,0xb93235759e74cfc925dfe4c08e6bf027e861bb003369d2254a572b0068920342,Increase ‘Proposal Threshold’ within Lido’s Snapshot Space,0xE6156d93fbA1F2387fCe5f50f1BB45eF51ed5f2b,https://research.lido.fi/t/increase-proposal-threshold-within-lidos-snapshot-space/2158/9,1653452083,1654012800,2022-05-31T16:00:00+00:00,closed
lido-snapshot.eth,0xfc51ff575ded159f2c65733f68e35ac4a2a2c721bbe07f72778752e0a5f5db0b,Reduce Ethereum Referral rewards from 0.75% to 0.50% starting in June,0x66cc9049B00b2B4B13221CEA90bE0eED1b9BF5A0,https://research.lido.fi/t/referral-program-reform/1907,1653419187,1653933600,2022-05-30T18:00:00+00:00,closed
lido-snapshot.eth,0x865212c61a0b050cc250bfa4f933722b06c2927f7a45e3a39ce4b4416798a491,Should Lido support Terra reboot?,0x1047bD6D9D27Ce288864c833346670223B55a6b8,https://research.lido.fi/t/should-lido-support-terra-reboot/2212,1653211800,1653469200,2022-05-25T09:00:00+00:00,closed
lido-snapshot.eth,0x7b93fb4dad3453bd2964ffc6ac2d61b2e7d194eab881fdaba6fc705637184073,"Refund 1,000,000 LDO spent for the new Curve pool incentives to the Lido dev team",0x000535ea40436aF4DBaA44f76769d819e44990e3,https://research.lido.fi/t/incentives-for-concentrated-steth-weth-curve-pool/2206,1652804124,1653382800,2022-05-24T09:00:00+00:00,closed
lido-snapshot.eth,0x37f68adc95bf8adb19dc14c0f0734bc4f6330274d3e63fbafae0a12373e8e997,Vote on the proposed 'Merge-ready protocol service pack' for Lido on Ethereum,0x3d3be777790ba9F279A188C3F249f0B6F94880Cd,https://research.lido.fi/t/announcement-merge-ready-protocol-service-pack/2184,1652344800,1652733600,2022-05-16T20:40:00+00:00,closed
lido-snapshot.eth,0x54677d5196806e4bd05a55f204dc420208ebff2440a0db6b69f5a3c949506724,Fund the depositor bot in Ethereum #2,0x2809c14c910f112A1288050aFD45DBEaf96a89f6,https://research.lido.fi/t/proposal-to-fund-the-depositor-bot-in-ethereum-2/2147,1652167105,1652723940,2022-05-16T17:59:00+00:00,closed
lido-snapshot.eth,0xa2cd54039590f84c96904b7fc057cc2fb849515496a0240efff164587ad54f13,LEGO: Expand LEGO Council by adding Isidoros Passadis,0x32254b28F793CC18B3575C86c61fE3D7421cbbef,https://research.lido.fi/t/lego-expand-lego-council-by-adding-isidoros-passadis/2127,1651740009,1652344800,2022-05-12T08:40:00+00:00,closed
lido-snapshot.eth,0x1d15b308afe4e0585937786ee58c76dea9ef9bab5a0780cc4db0ddb0b7904da6,Attempt #2: Top up referral program's budget and reduce rewards to Ethereum referral program,0x22c05930160c6a74a6bA59436e8F7006176ed104,https://research.lido.fi/t/referral-program-reform/1907,1650317633,1650650400,2022-04-22T18:00:00+00:00,closed
lido-snapshot.eth,0xb2f874425bb822f36351b81eb5a6c6119b2208894759885197b2a63bb6436b77,Should the Lido DAO add the 5 shortlisted Polygon operators to its Lido on Polygon operator set?,0x783EA934d543CD1ccfd920639A7539a0BD3895e2,https://research.lido.fi/t/announcement-onboarding-for-polygon-wave-1/1751/4,1649862000,1650466800,2022-04-20T15:00:00+00:00,closed
lido-snapshot.eth,0xd8c16304b6bbc10ca8702733c37c1d87e1f313337f3fcef18f43d7fdcdd4d4e2,Lido on Terra wave 3 validators onboarding,0x1047bD6D9D27Ce288864c833346670223B55a6b8,https://research.lido.fi/t/announcement-onboarding-for-terra-wave-3/1677/52,1649752357,1650099600,2022-04-16T09:00:00+00:00,closed
lido-snapshot.eth,0xe2165bbde749b0f0bb7d8c78447eb64e5ff4e700b7905023fdd0eec820ebe5b4, Proposal to fund the Protocol Guild Pilot via a Lido Grant,0xDbBC6A93ae517D3ea568C04219cbBBd025f01CB6,https://research.lido.fi/t/proposal-to-fund-the-protocol-guild-pilot-via-a-lido-grant/2016,1649696307,1650128400,2022-04-16T17:00:00+00:00,closed
lido-snapshot.eth,0xfc6601914ffde67c2d865372e62ae16518ca9ebb323c9d7a6128c53321a00ff4,"Yearly Budget & Apr 1, 2022 - June 30, 2022 Budget Request for DAO Hiring Committee",0x32254b28F793CC18B3575C86c61fE3D7421cbbef,https://research.lido.fi/t/rcc-1-apr-1-2022-june-30-2022-budget-request/1980,1649426765,1650016800,2022-04-15T10:00:00+00:00,closed
lido-snapshot.eth,0x84fe09312756471dd040e3cdaba112e822a2ae3dcf58ab8993e389e1b75e0831,Vote for Hasu to join Lido as Strategic Advisor,0x32254b28F793CC18B3575C86c61fE3D7421cbbef,https://research.lido.fi/t/proposal-for-hasu-to-join-lido-as-strategic-advisor/1940,1649232085,1649836800,2022-04-13T08:00:00+00:00,closed
lido-snapshot.eth,0x2a75340e4bd00afd2600bf47e4219ddea8fc83b6af4086365a7842ae5443c343,Lido on Solana - Proposed Transition from Chorus One to P2P,0xE017a4e967c9939d01628E805DC0CC3370184e63,https://research.lido.fi/t/lido-on-solana-proposed-transition-from-chorus-one-to-p2p/1887,1649160768,1649631600,2022-04-10T23:00:00+00:00,closed
